"Region","Country","Target","Indicator Number","Indicator Name","Year","Value","Metadata"
"SDG: Sub-Saharan Africa","Mali","4.1","4.1.2","Completion rate, upper secondary education, both sexes (%)","2018","12.17","SOURCE: Mali DHS 2018. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above."
"SDG: Sub-Saharan Africa","Mali","4.1","4.1.2","Completion rate, lower secondary education, both sexes (%)","2020","17.25","SOURCE: Mali EMOP 2020 (GEMR)."
"SDG: Europe and Northern America","Malta","4.1","4.1.2","Completion rate, upper secondary education, both sexes (%)","2018","74.60","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Europe and Northern America","Malta","4.1","4.1.2","Completion rate, primary education, both sexes (%)","2018","100.00","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Europe and Northern America","Malta","4.1","4.1.2","Completion rate, lower secondary education, both sexes (%)","2018","99.80","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Eastern and South-Eastern Asia","Myanmar","4.1","4.1.2","Completion rate, primary education, both sexes (%)","2020","84.40","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Eastern and South-Eastern Asia","Myanmar","4.1","4.1.2","Completion rate, upper secondary education, both sexes (%)","2018","20.70","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Eastern and South-Eastern Asia","Myanmar","4.1","4.1.2","Completion rate, lower secondary education, both sexes (%)","2019","51.80","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Eastern and South-Eastern Asia","Myanmar","4.1","4.1.2","Completion rate, upper secondary education, both sexes (%)","2019","21.10","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Eastern and South-Eastern Asia","Myanmar","4.1","4.1.2","Completion rate, lower secondary education, both sexes (%)","2020","52.70","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Eastern and South-Eastern Asia","Myanmar","4.1","4.1.2","Completion rate, lower secondary education, both sexes (%)","2018","50.70","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Eastern and South-Eastern Asia","Myanmar","4.1","4.1.2","Completion rate, primary education, both sexes (%)","2019","83.20","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Eastern and South-Eastern Asia","Myanmar","4.1","4.1.2","Completion rate, upper secondary education, both sexes (%)","2020","21.60","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Eastern and South-Eastern Asia","Myanmar","4.1","4.1.2","Completion rate, primary education, both sexes (%)","2018","81.80","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Europe and Northern America","Montenegro","4.1","4.1.2","Completion rate, lower secondary education, both sexes (%)","2020","97.80","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Europe and Northern America","Montenegro","4.1","4.1.2","Completion rate, primary education, both sexes (%)","2018","96.53","SOURCE: Montenegro MICS 2018. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above."
"SDG: Europe and Northern America","Montenegro","4.1","4.1.2","Completion rate, upper secondary education, both sexes (%)","2018","86.25","SOURCE: Montenegro MICS 2018. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above."
"SDG: Europe and Northern America","Montenegro","4.1","4.1.2","Completion rate, primary education, both sexes (%)","2019","98.70","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Europe and Northern America","Montenegro","4.1","4.1.2","Completion rate, upper secondary education, both sexes (%)","2019","86.70","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Europe and Northern America","Montenegro","4.1","4.1.2","Completion rate, lower secondary education, both sexes (%)","2018","94.67","SOURCE: Montenegro MICS 2018. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above."
"SDG: Europe and Northern America","Montenegro","4.1","4.1.2","Completion rate, lower secondary education, both sexes (%)","2019","97.80","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Europe and Northern America","Montenegro","4.1","4.1.2","Completion rate, primary education, both sexes (%)","2020","98.70","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Europe and Northern America","Montenegro","4.1","4.1.2","Completion rate, upper secondary education, both sexes (%)","2020","87.20","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Eastern and South-Eastern Asia","Mongolia","4.1","4.1.2","Completion rate, upper secondary education, both sexes (%)","2018","77.29","SOURCE: Mongolia MICS 2018. The survey collected data on school attendance for age 2-24 and educational attainment for age 2 and above."
"SDG: Eastern and South-Eastern Asia","Mongolia","4.1","4.1.2","Completion rate, primary education, both sexes (%)","2018","98.59","SOURCE: Mongolia MICS 2018. The survey collected data on school attendance for age 2-24 and educational attainment for age 2 and above."
"SDG: Eastern and South-Eastern Asia","Mongolia","4.1","4.1.2","Completion rate, upper secondary education, both sexes (%)","2019","86.60","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Eastern and South-Eastern Asia","Mongolia","4.1","4.1.2","Completion rate, lower secondary education, both sexes (%)","2019","98.10","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Eastern and South-Eastern Asia","Mongolia","4.1","4.1.2","Completion rate, upper secondary education, both sexes (%)","2020","88.10","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Eastern and South-Eastern Asia","Mongolia","4.1","4.1.2","Completion rate, primary education, both sexes (%)","2019","99.20","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Eastern and South-Eastern Asia","Mongolia","4.1","4.1.2","Completion rate, primary education, both sexes (%)","2020","99.30","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Eastern and South-Eastern Asia","Mongolia","4.1","4.1.2","Completion rate, lower secondary education, both sexes (%)","2018","94.87","SOURCE: Mongolia MICS 2018. The survey collected data on school attendance for age 2-24 and educational attainment for age 2 and above."
"SDG: Eastern and South-Eastern Asia","Mongolia","4.1","4.1.2","Completion rate, lower secondary education, both sexes (%)","2020","98.50","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Sub-Saharan Africa","Mauritania","4.1","4.1.2","Completion rate, upper secondary education, both sexes (%)","2020","22.20","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Sub-Saharan Africa","Mauritania","4.1","4.1.2","Completion rate, lower secondary education, both sexes (%)","2020","46.30","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Sub-Saharan Africa","Mauritania","4.1","4.1.2","Completion rate, primary education, both sexes (%)","2019","45.60","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Sub-Saharan Africa","Mauritania","4.1","4.1.2","Completion rate, upper secondary education, both sexes (%)","2019","21.80","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Sub-Saharan Africa","Mauritania","4.1","4.1.2","Completion rate, lower secondary education, both sexes (%)","2018","44.40","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Sub-Saharan Africa","Mauritania","4.1","4.1.2","Completion rate, upper secondary education, both sexes (%)","2018","21.40","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Sub-Saharan Africa","Mauritania","4.1","4.1.2","Completion rate, primary education, both sexes (%)","2020","46.10","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Sub-Saharan Africa","Mauritania","4.1","4.1.2","Completion rate, primary education, both sexes (%)","2018","45.20","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Sub-Saharan Africa","Mauritania","4.1","4.1.2","Completion rate, lower secondary education, both sexes (%)","2019","45.40","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Sub-Saharan Africa","Malawi","4.1","4.1.2","Completion rate, primary education, both sexes (%)","2018","46.20","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Sub-Saharan Africa","Malawi","4.1","4.1.2","Completion rate, lower secondary education, both sexes (%)","2019","24.10","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Sub-Saharan Africa","Malawi","4.1","4.1.2","Completion rate, upper secondary education, both sexes (%)","2019","14.50","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Sub-Saharan Africa","Malawi","4.1","4.1.2","Completion rate, primary education, both sexes (%)","2019","47.00","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Sub-Saharan Africa","Malawi","4.1","4.1.2","Completion rate, lower secondary education, both sexes (%)","2018","23.40","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Sub-Saharan Africa","Malawi","4.1","4.1.2","Completion rate, lower secondary education, both sexes (%)","2020","23.07","SOURCE: Malawi MICS 2019-20. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above."
"SDG: Sub-Saharan Africa","Malawi","4.1","4.1.2","Completion rate, upper secondary education, both sexes (%)","2018","14.20","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Sub-Saharan Africa","Malawi","4.1","4.1.2","Completion rate, primary education, both sexes (%)","2020","49.34","SOURCE: Malawi MICS 2019-20. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above."
"SDG: Sub-Saharan Africa","Malawi","4.1","4.1.2","Completion rate, upper secondary education, both sexes (%)","2020","15.48","SOURCE: Malawi MICS 2019-20. The survey collected data on school attendance for age 3-24 and educational attainment for age 3 and above."
"SDG: Sub-Saharan Africa","Namibia","4.1","4.1.2","Completion rate, upper secondary education, both sexes (%)","2018","33.70","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Sub-Saharan Africa","Namibia","4.1","4.1.2","Completion rate, primary education, both sexes (%)","2018","82.00","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Sub-Saharan Africa","Namibia","4.1","4.1.2","Completion rate, lower secondary education, both sexes (%)","2018","51.00","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Sub-Saharan Africa","Niger","4.1","4.1.2","Completion rate, lower secondary education, both sexes (%)","2018","4.59","SOURCE: Niger EnquAte HarmonisA sur le Conditions de Vie des MAnages (EHCVM) 2018-19. The survey collected data on school attendance and educational attainment for age 3 and above."
"SDG: Sub-Saharan Africa","Niger","4.1","4.1.2","Completion rate, primary education, both sexes (%)","2018","26.09","SOURCE: Niger EnquAte HarmonisA sur le Conditions de Vie des MAnages (EHCVM) 2018-19. The survey collected data on school attendance and educational attainment for age 3 and above."
"SDG: Sub-Saharan Africa","Niger","4.1","4.1.2","Completion rate, upper secondary education, both sexes (%)","2018","1.58","SOURCE: Niger EnquAte HarmonisA sur le Conditions de Vie des MAnages (EHCVM) 2018-19. The survey collected data on school attendance and educational attainment for age 3 and above."
"SDG: Sub-Saharan Africa","Nigeria","4.1","4.1.2","Completion rate, upper secondary education, both sexes (%)","2019","57.43","SOURCE: Nigeria General Household Survey Panel Wave 4 2018-19. The survey collected data on school attendance and educational attainment for age 3 and above."
"SDG: Sub-Saharan Africa","Nigeria","4.1","4.1.2","Completion rate, primary education, both sexes (%)","2019","78.66","SOURCE: Nigeria General Household Survey Panel Wave 4 2018-19. The survey collected data on school attendance and educational attainment for age 3 and above."
"SDG: Sub-Saharan Africa","Nigeria","4.1","4.1.2","Completion rate, primary education, both sexes (%)","2018","70.60","SOURCE: Nigeria DHS 2018. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above."
"SDG: Sub-Saharan Africa","Nigeria","4.1","4.1.2","Completion rate, upper secondary education, both sexes (%)","2020","61.80","SOURCE: https://education-estimates.org/completion/data/; extracted on 18 August 2023 (GEMR/UIS)"
"SDG: Sub-Saharan Africa","Nigeria","4.1","4.1.2","Completion rate, upper secondary education, both sexes (%)","2018","49.16","SOURCE: Nigeria DHS 2018. The survey collected data on school attendance for age 5-24 and educational attainment for age 5 and above."
